NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,352,4,10020,3502,7682,1,2507507,25,2,21,2013,2015,2,57.8,35,65.4,A,A,A,D,E,B,G,B,B,B,C,A,A,A,D,25,B,A,B,A,A,C,B,E,E,F,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,B,E,I,I,A,A,B,D,B,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,30,2005,2014,2,64,51.7,68.1,A,D,A,B,C,C,D,B,E,E,E,A,A,C,A,25,A,B,B,G,A,D,B,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,C,E,B,A,A,B,D,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,26,2012,2014,4,31.5,35,30.3,A,D,A,B,F,B,E,A,A,A,E,A,A,A,A,26,A,A,A,C,A,A,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,A,B,C,A,B,C,D,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,23,2012,2014,4,14,16.8,13,A,D,A,C,C,B,F,A,A,A,E,A,A,A,A,25,A,A,B,A,B,A,B,E,E,F,5,6,5,6,5,4,6,5,5,6,5,6,6,6,5,6,5,5,6,6,6,5,5,6,6,5,3,6,5,5,5,5,6,6,6,6,5,5,5,5,6,6,D,A,I,I,A,B,C,D,D,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,22,2013,2014,4,55.8,52.8,56.8,A,A,A,B,D,B,E,A,C,A,E,A,A,A,F,25,E,E,F,A,B,B,B,E,C,F,6,6,6,4,4,5,6,6,4,5,2,2,4,4,6,5,6,6,6,6,5,5,5,5,5,1,1,4,4,4,5,1,4,4,2,6,5,5,6,5,5,5,D,J,I,I,A,B,B,D,E,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,21,2013,2014,2,28.2,32.5,26.8,A,A,B,D,F,B,G,C,C,D,K,A,F,A,E,25,B,A,B,C,A,C,C,E,E,G,6,6,3,6,6,6,5,6,6,5,3,5,4,4,4,5,6,5,6,4,6,2,4,6,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,A,B,G,C,A,C,C,B,C,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,20,2013,2015,4,59.3,60.8,58.8,A,A,A,D,B,B,C,A,A,A,C,A,F,A,E,25,A,A,B,K,B,C,B,E,E,F,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,A,A,I,I,A,A,B,D,A,A,A,B,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,21,2013,2015,2,56,54.9,56.3,A,D,A,D,D,B,C,A,B,A,C,A,A,A,E,25,A,A,B,A,A,B,B,E,E,F,6,6,6,5,6,5,5,6,5,5,5,5,4,5,5,5,4,3,5,3,6,6,6,6,7,6,3,4,6,4,6,6,6,4,6,6,6,6,6,6,6,5,A,J,I,I,A,A,D,D,C,B,B,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,22,2013,2015,4,28.1,49.4,21,A,A,A,C,C,B,E,B,B,A,E,A,A,A,C,25,B,A,C,C,A,B,C,E,E,F,6,6,5,6,6,6,5,5,5,5,6,5,5,6,6,6,6,6,6,6,6,5,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,C,H,C,A,A,C,D,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,23,2012,2015,2,36.2,23.3,40.5,A,A,A,B,E,B,E,D,E,C,K,A,A,A,C,25,A,C,B,F,A,D,C,E,C,F,6,6,6,6,6,6,6,6,6,6,5,5,4,6,6,6,6,6,6,6,6,6,6,5,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,C,B,D,A,B,D,B,D,A,A,A,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,31,2003,2015,4,51,40.5,54.5,A,D,A,B,B,B,C,B,D,E,C,A,A,A,A,25,A,A,D,A,A,B,B,E,A,A,6,6,6,6,6,6,6,6,5,5,4,6,6,5,6,6,6,4,6,3,6,4,6,6,8,6,6,6,6,5,6,6,6,6,5,5,6,6,6,6,6,5,A,A,I,I,A,B,B,D,A,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,22,2012,2015,4,27.7,17.5,31.1,A,D,A,E,E,B,D,D,B,A,B,A,A,A,A,25,B,A,B,C,A,C,B,E,A,F,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,5,5,4,6,5,6,6,6,6,6,6,6,6,6,6,6,6,A,B,H,A,A,B,A,D,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,22,2013,2014,4,34.5,38.6,33.1,A,A,A,B,B,C,B,A,A,B,E,A,A,A,C,26,A,A,B,D,A,C,B,E,D,E,6,6,6,6,6,6,6,6,6,5,5,5,4,4,6,6,6,6,3,3,6,6,6,6,6,4,3,6,6,6,6,6,6,6,4,6,6,6,6,6,6,5,D,C,H,A,A,B,B,D,A,A,B,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,29,2010,2014,4,26.9,48.3,19.8,A,A,A,F,D,A,B,B,C,E,E,A,A,A,F,25,E,D,B,C,A,C,C,E,H,F,6,5,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,5,5,6,6,6,6,6,5,3,3,6,5,5,6,6,6,6,4,6,6,6,5,6,6,6,B,A,B,A,A,A,A,D,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,25,2010,2015,4,38.3,49.2,34.6,B,A,A,C,E,B,E,A,A,A,C,A,A,A,A,25,A,A,B,A,A,B,B,E,B,H,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,B,C,I,I,A,A,B,B,B,B,B,A,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,27,2008,2014,4,21.2,18,22.2,A,D,A,E,D,B,D,A,D,C,E,A,A,A,A,25,B,A,B,A,A,B,B,E,E,F,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,A,A,H,C,A,A,C,E,C,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,32,2012,2013,4,32.1,36,30.8,C,D,A,B,B,A,C,A,C,A,B,A,A,A,A,25,A,D,B,K,B,E,B,E,E,G,6,7,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,3,5,5,4,3,5,6,6,6,6,6,6,5,A,A,B,A,A,A,B,A,C,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,37,2001,2014,4,47.6,50.4,46.6,B,B,A,B,B,C,F,A,F,B,E,A,F,A,A,25,A,A,D,K,B,B,C,E,H,H,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,C,I,I,A,A,A,D,B,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,24,2010,2015,4,41.1,41.3,41,A,D,A,B,D,B,B,A,B,A,E,A,A,A,A,25,A,A,C,C,A,B,C,E,B,F,5,5,6,6,5,4,4,5,5,5,5,5,5,5,5,4,4,4,6,5,5,3,5,6,6,8,8,8,8,6,6,5,5,3,6,6,6,6,6,6,5,6,D,C,H,B,A,A,A,D,A,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,21,2014,2015,4,56.4,59.2,55.4,A,D,A,C,C,B,C,A,B,A,C,A,A,A,E,25,D,A,B,A,B,D,C,E,E,F,6,5,4,4,6,4,4,5,6,6,5,6,6,3,3,5,5,2,5,5,6,4,3,6,5,1,1,5,5,2,5,4,5,3,5,6,5,6,5,4,5,6,A,A,I,I,A,A,C,D,A,A,A,C,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,24,2011,2015,4,44.6,40.8,45.9,A,A,A,E,E,B,E,B,C,A,E,A,A,A,A,25,A,A,B,C,A,B,B,E,E,F,5,6,5,6,6,5,6,6,6,5,4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5,5,5,6,6,6,5,6,6,5,5,D,C,G,A,A,A,B,D,B,B,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,25,2010,2015,4,53.3,66.3,49,B,A,A,D,C,C,C,A,E,B,C,A,F,A,C,25,A,A,A,A,A,B,B,E,A,A,5,5,5,6,6,6,6,5,5,5,4,5,5,4,5,5,6,6,6,5,6,4,5,5,5,7,7,7,5,5,5,5,5,5,5,4,4,5,5,5,5,4,A,A,G,B,A,A,B,D,C,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,22,2013,2014,4,30.6,33.1,29.8,A,D,A,D,D,B,E,C,B,A,E,A,A,A,A,25,B,A,B,A,B,B,B,E,E,F,4,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,4,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,A,J,H,C,A,A,C,E,B,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,24,2014,2014,4,49.1,30,55.5,A,B,A,D,D,B,C,B,C,D,H,A,F,A,A,25,E,A,B,A,A,C,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,E,A,B,A,A,B,C,D,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,20,2014,2015,4,43.7,33.9,46.9,A,D,A,B,D,B,B,A,A,A,E,A,D,A,D,26,D,A,D,C,A,C,C,E,B,I,6,6,5,6,6,6,6,6,6,4,6,6,6,4,6,6,6,6,6,6,6,4,3,5,6,6,6,6,6,6,6,3,4,5,6,5,3,4,4,6,6,5,A,C,H,A,A,A,B,D,E,C,C,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,32,2004,2012,4,24.5,44.7,17.8,A,A,A,D,D,B,F,E,C,B,E,A,A,A,A,25,B,A,B,K,A,C,B,E,H,F,6,6,5,6,6,6,6,6,6,6,3,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,B,B,G,A,A,B,E,B,A,A,A,C,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,26,2009,2014,4,48.8,42,51,A,B,A,D,D,B,D,B,E,A,E,A,A,A,C,25,B,A,C,B,A,A,B,E,E,H,6,6,6,5,4,5,5,6,5,3,4,5,6,1,6,6,6,5,6,7,4,3,5,2,6,7,7,6,5,5,5,5,4,6,5,6,6,6,5,6,4,6,A,B,G,A,A,B,C,E,D,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,20,2014,2015,4,61,52.2,63.9,A,A,A,F,E,B,B,A,C,C,C,A,F,A,E,25,A,A,B,C,A,C,C,E,A,F,4,4,4,4,4,4,5,6,6,6,6,5,6,5,3,6,4,4,6,4,6,5,5,1,5,3,2,1,6,2,5,3,5,5,5,4,3,5,6,5,5,5,A,B,G,C,A,A,C,E,D,B,B,C,C,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,32,2004,2014,4,31.2,43.2,27.2,A,D,A,B,B,B,E,A,E,C,E,A,A,A,D,25,A,A,C,A,A,C,B,E,E,F,5,6,5,6,6,5,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,6,6,5,5,6,6,6,6,5,6,6,5,A,A,B,C,A,B,C,E,A,A,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,21,2014,2015,2,39,40.3,38.5,A,A,A,E,E,B,C,E,C,D,B,A,A,A,A,25,B,A,B,H,A,B,B,E,E,G,5,6,6,6,5,4,5,6,5,5,4,5,6,5,5,4,3,4,5,4,6,6,6,5,5,6,5,5,6,5,6,6,4,4,5,6,5,6,5,6,4,6,B,D,E,C,D,A,C,B,A,A,A,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,35,2000,2016,4,50.6,58.3,48,A,D,A,D,E,B,C,E,E,C,H,A,F,A,A,25,B,A,B,A,A,C,B,E,E,H,6,6,4,4,6,3,4,4,5,6,6,5,5,6,6,6,6,4,5,4,6,6,6,6,6,6,1,6,6,6,6,6,6,7,6,6,6,6,6,4,6,6,B,E,I,I,D,B,B,D,B,A,A,B,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,19,2014,2015,4,50,36.5,54.5,A,E,A,E,D,B,F,C,C,E,B,A,A,A,A,25,A,A,B,C,A,B,B,E,A,F,5,5,5,6,5,6,5,5,5,5,4,4,5,4,5,5,6,5,3,4,5,5,5,5,5,7,4,4,5,4,5,5,5,5,4,4,5,4,4,5,5,4,A,A,B,C,A,B,C,D,A,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,25,2015,2015,4,41.1,64.9,33.1,E,A,A,C,D,C,C,A,A,B,E,A,A,A,A,25,A,A,A,B,A,B,B,E,E,F,6,6,6,6,6,6,6,6,6,5,5,5,6,8,6,6,6,6,6,5,6,6,5,5,5,8,8,8,5,4,5,5,5,5,5,5,6,6,6,5,4,6,A,A,G,C,A,B,C,D,A,B,B,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,30,2005,2014,4,53,79.9,44,A,D,A,D,D,B,F,B,E,D,E,A,A,A,A,25,A,A,A,A,B,C,A,E,A,F,5,6,6,6,5,4,4,5,6,4,3,4,4,2,6,5,6,4,6,5,6,5,5,6,6,5,2,2,5,6,4,6,6,6,4,6,6,6,6,6,6,6,A,J,B,C,A,A,B,D,A,C,C,B,B,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
2017,352,4,10020,3502,7682,1,2507507,25,2,27,2008,2015,4,32.3,7.5,40.6,A,D,A,B,B,B,C,A,A,A,E,A,A,A,A,25,A,A,A,C,B,A,B,E,E,F,5,5,5,5,5,6,5,5,6,5,5,5,5,5,6,5,6,6,6,5,6,6,6,6,5,8,6,6,6,5,5,5,6,5,5,6,6,6,6,5,5,5,A,B,I,I,A,B,B,A,A,B,A,A,A,Educação Física (Licenciatura),245,08.679.557/0001-02,Privada com fins lucrativos,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA (UNIPÊ),UNIPÊ,BR 230 - Km 22 - s/n - Campus do UNIPÊ - CEP: 58053-000 - Água Fria,João Pessoa,PB,Centro Universitário,Privada,Privada com fins lucrativos,3,2016
